author_name,ticker_name,category,line_item,cal_year,period,estimate_actual,item_value,last_refresh
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Retained Earnings,2019,FY,Actual,-274.549,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Retained Earnings,2020,FY,Actual,-313.391,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Retained Earnings,2021,FY,Estimate,-350.4628406000489,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Retained Earnings,2022,FY,Estimate,-376.8291851850689,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Retained Earnings,2023,FY,Estimate,-383.2045554940775,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Retained Earnings,2024,FY,Estimate,-363.6572126383766,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Total Shareholders Equity,2018,FY,Actual,4.97,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Total Shareholders Equity,2019,FY,Actual,-33.549,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Total Shareholders Equity,2020,FY,Actual,216.759,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Total Shareholders Equity,2021,FY,Estimate,179.68715939995116,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Total Shareholders Equity,2022,FY,Estimate,153.3208148149311,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Total Shareholders Equity,2023,FY,Estimate,146.94544450592252,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Balance Sheet Inputs,Total Shareholders Equity,2024,FY,Estimate,166.4927873616234,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Depreciation & Amortization,2018,FY,Actual,10.341,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Depreciation & Amortization,2019,FY,Actual,2.569,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Depreciation & Amortization,2020,FY,Actual,3.084,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Depreciation & Amortization,2021,FY,Estimate,2.8446,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Depreciation & Amortization,2022,FY,Estimate,2.7924027065635677,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Depreciation & Amortization,2023,FY,Estimate,2.8196693226311274,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Depreciation & Amortization,2024,FY,Estimate,2.9102862824015654,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Change in Net Working Capital,2018,FY,Actual,4.629,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Change in Net Working Capital,2019,FY,Actual,-3.174,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Change in Net Working Capital,2020,FY,Actual,1.33,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Change in Net Working Capital,2021,FY,Estimate,-1.9251902134607723,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Change in Net Working Capital,2022,FY,Estimate,-5.147672185280531,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Change in Net Working Capital,2023,FY,Estimate,-6.535871746305272,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Change in Net Working Capital,2024,FY,Estimate,-7.560022046383315,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Operations,2018,FY,Actual,-30.591,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Operations,2019,FY,Actual,-39.969,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Operations,2020,FY,Actual,-26.529,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Operations,2021,FY,Estimate,-36.15243081350963,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Operations,2022,FY,Estimate,-28.721614063737032,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Operations,2023,FY,Estimate,-10.09157273268273,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Operations,2024,FY,Estimate,14.897607091719125,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,CapEx (PP&E),2018,FY,Actual,-3.326,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,CapEx (PP&E),2019,FY,Actual,-5.579,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,CapEx (PP&E),2020,FY,Actual,-1.964,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,CapEx (PP&E),2021,FY,Estimate,-2.9630764550602997,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,CapEx (PP&E),2022,FY,Estimate,-3.526194078370399,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,CapEx (PP&E),2023,FY,Estimate,-4.0453623104191205,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,CapEx (PP&E),2024,FY,Estimate,-4.515025743410558,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Investing,2018,FY,Actual,-26.517,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Investing,2019,FY,Actual,17.871,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Investing,2020,FY,Actual,-1.964,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Investing,2021,FY,Estimate,-2.9630764550602997,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Investing,2022,FY,Estimate,-3.526194078370399,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Investing,2023,FY,Estimate,-4.0453623104191205,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Investing,2024,FY,Estimate,-4.515025743410558,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Total Debt Issued / (Repaid),2018,FY,Actual,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Total Debt Issued / (Repaid),2019,FY,Actual,16.45,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Total Debt Issued / (Repaid),2020,FY,Actual,13.244,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Total Debt Issued / (Repaid),2021,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Total Debt Issued / (Repaid),2022,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Total Debt Issued / (Repaid),2023,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Total Debt Issued / (Repaid),2024,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Issuance / (Repurchase) of Stock,2018,FY,Actual,64.236,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Issuance / (Repurchase) of Stock,2019,FY,Actual,0.901,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Issuance / (Repurchase) of Stock,2020,FY,Actual,174.408,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Issuance / (Repurchase) of Stock,2021,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Issuance / (Repurchase) of Stock,2022,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Issuance / (Repurchase) of Stock,2023,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Issuance / (Repurchase) of Stock,2024,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Common Dividends Paid,2018,FY,Actual,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Common Dividends Paid,2019,FY,Actual,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Common Dividends Paid,2020,FY,Actual,-12.814,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Common Dividends Paid,2021,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Common Dividends Paid,2022,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Common Dividends Paid,2023,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Common Dividends Paid,2024,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Financing,2018,FY,Actual,64.236,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Financing,2019,FY,Actual,17.351,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Financing,2020,FY,Actual,239.95,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Financing,2021,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Financing,2022,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Financing,2023,FY,Estimate,0.0,2023-05-15 01:53:20.221888
varun.pillai@tresvista.com,BIGC US Equity,Cash Flow Statement Inputs,Cash from Financing,2024,FY,Estimate,0.0,2023-05-15 01:53:20.221888
